time hours since 1900-01-01 00:00:00.0,u10 m s**-1,v10 m s**-1,msl Pa,Distance Weight,surge 
976158,3.252848102,1.768656676,101641.3287,0.228715459,0.12652
976158,0.937179488,-0.127334858,101665.1986,0.179782517,0.12652
976158,2.56723397,1.26848713,101703.053,0.102612387,0.12652
976158,2.474992711,1.287388886,101619.6288,0.067415409,0.12652
976158,1.545696449,-1.520248884,101721.1362,0.056911339,0.12652
976158,1.336432698,-1.184379218,101744.2828,0.042484737,0.12652
976158,3.005035765,2.078354679,101578.64,0,0.12652
976164,5.198174945,0.650545104,101518.8446,1,-0.011178
976164,5.154119419,0.442625787,101566.8256,0.925526537,-0.011178
976164,4.800298471,1.037304113,101481.7136,0.668373483,-0.011178
976164,4.887032789,0.237614433,101535.9634,0.654728369,-0.011178
976164,5.060501425,-0.01247034,101578.3989,0.624853823,-0.011178
976164,4.997171605,0.371380706,101597.9288,0.582631894,-0.011178
976164,4.584151044,0.641821217,101497.3858,0.46780441,-0.011178
976164,4.771387032,1.30338268,101483.8836,0.445078097,-0.011178
976164,4.822326235,1.466228578,101526.319,0.424268478,-0.011178
976164,5.239477001,-0.330892231,101617.941,0.40302331,-0.011178
976164,4.116061075,0.724698147,101464.3537,0.315545264,-0.011178
976164,4.206925598,0.995138657,101467.9703,0.306709763,-0.011178
976164,4.935218521,2.049275055,101540.5445,0.255047385,-0.011178
976164,5.111440627,0.711612316,101610.9488,0.228715459,-0.011178
976164,4.22069295,0.841016646,101466.5237,0.179782517,-0.011178
976164,5.539605276,-0.249469282,101640.8465,0.102612387,-0.011178
976164,3.809049124,0.779949434,101479.0614,0.067415409,-0.011178
976164,4.511184078,0.214350733,101537.169,0.056911339,-0.011178
976164,4.812689088,0.224528601,101576.47,0.042484737,-0.011178
976164,4.738345387,2.48983137,101544.6434,0,-0.011178
976170,4.734215181,-2.005878617,101525.5957,1,0.068945
976170,5.295923145,-1.662739045,101570.2011,0.925526537,0.068945
976170,4.540095518,-1.949173349,101469.417,0.668373483,0.068945
976170,4.190404776,-2.721237386,101595.9999,0.654728369,0.068945
976170,4.167000277,-2.324300508,101652.4198,0.624853823,0.068945
976170,5.545112217,-0.817975946,101607.3321,0.582631894,0.068945
976170,4.060991667,-2.551121581,101533.5523,0.46780441,0.068945
976170,4.557993075,-1.018625357,101448.6815,0.445078097,0.068945
976170,5.2628815,-0.656584029,101486.0536,0.424268478,0.068945
976170,4.376264028,-1.76306375,101696.7841,0.40302331,0.068945
976170,3.6438409,-1.908461874,101419.5071,0.315545264,0.068945
976170,4.279892564,-1.303605679,101406.9694,0.306709763,0.068945
976170,5.769520055,0.109664084,101505.8247,0.255047385,0.068945
976170,5.831473139,0.25797017,101636.2654,0.228715459,0.068945
976170,3.605292314,-2.312668658,101470.6225,0.179782517,0.068945
976170,4.750736004,-0.90521482,101730.5395,0.102612387,0.068945
976170,4.096786782,-1.738346069,101380.4472,0.067415409,0.068945
976170,4.066498607,-2.748863029,101663.752,0.056911339,0.068945
976170,3.804918919,-2.366465964,101719.6896,0.042484737,0.068945
976170,5.901686635,1.312106567,101525.1135,0,0.068945
976176,4.135335368,0.691256579,101710.5274,1,0.1902
976176,5.847993962,1.416793216,101712.4563,0.925526537,0.1902
976176,4.289529711,0.167823333,101683.7641,0.668373483,0.1902
976176,3.915057735,0.404822275,101828.4304,0.654728369,0.1902
976176,4.023819816,0.843924609,101845.5492,0.624853823,0.1902
976176,6.987930711,1.835539813,101710.5274,0.582631894,0.1902
976176,4.107800664,-0.011016359,101798.0504,0.46780441,0.1902
976176,4.030703492,0.971874958,101590.9366,0.445078097,0.1902
976176,5.885165812,1.813730094,101586.3555,0.424268478,0.1902
976176,4.648857599,1.214689824,101850.6125,0.40302331,0.1902
976176,4.610309013,-0.371603706,101647.5976,0.315545264,0.1902
976176,4.877395643,0.295773682,101568.5134,0.306709763,0.1902
976176,7.067781353,2.415678326,101571.4067,0.255047385,0.1902
976176,7.782306923,1.994023768,101704.0174,0.228715459,0.1902
976176,4.366626882,-0.451572674,101755.1328,0.179782517,0.1902
976176,5.189914534,1.347002117,101848.9247,0.102612387,0.1902
976176,6.216958996,-0.601332742,101541.7501,0.067415409,0.1902
976176,3.338205684,0.22307462,101944.1633,0.056911339,0.1902
976176,3.053221497,0.490607168,101960.8,0.042484737,0.1902
976176,7.89244574,2.622143662,101557.9045,0,0.1902
976182,5.591921214,2.233930672,101812.7582,1,0.2104
976182,6.841996779,1.592724946,101815.1693,0.925526537,0.2104
976182,5.348239083,2.361881021,101806.4893,0.668373483,0.2104
976182,5.284909263,1.842809719,101955.4955,0.654728369,0.2104
976182,5.477652192,1.653792158,101959.3533,0.624853823,0.2104
976182,7.665284431,1.051843926,101820.2326,0.582631894,0.2104
976182,5.03021325,1.825361944,101948.7444,0.46780441,0.2104
976182,5.575400391,2.059452923,101676.5308,0.445078097,0.2104
976182,7.005828268,1.355726004,101679.183,0.424268478,0.2104
976182,5.908570311,1.200150012,101962.7288,0.40302331,0.2104
976182,5.60155836,2.024557374,101795.8805,0.315545264,0.2104
976182,5.803938435,2.438942026,101669.2975,0.306709763,0.2104
976182,8.013598438,0.942795333,101683.523,0.255047385,0.2104
976182,8.010844967,0.35247895,101830.1181,0.228715459,0.2104
976182,4.82370297,1.489492278,101934.76,0.179782517,0.2104
976182,6.004941775,0.564760211,101970.6855,0.102612387,0.2104
976182,6.415208866,2.452027857,101665.1986,0.067415409,0.2104
976182,4.586904515,1.711951407,102096.5451,0.056911339,0.2104
976182,4.429956701,1.623258552,102097.9918,0.042484737,0.2104
976182,8.565669255,0.499331055,101691.7208,0,0.2104
976188,6.598314648,-0.492284149,101979.6066,1,0.33655
976188,6.993437651,-0.522817755,102025.8998,0.925526537,0.33655
976188,6.255507582,0.015155303,101941.9934,0.668373483,0.33655
976188,5.744738821,-0.647860141,102047.1175,0.654728369,0.33655
976188,5.814952317,-0.813614002,102066.6474,0.624853823,0.33655
976188,6.864024542,-0.381781575,102048.5641,0.582631894,0.33655
976188,5.542358746,-0.198579939,102021.8009,0.46780441,0.33655
976188,7.238496518,0.263786095,101864.1147,0.445078097,0.33655
976188,7.779553453,0.465889487,101912.3368,0.424268478,0.33655
976188,5.923714398,-0.742368922,102085.6951,0.40302331,0.33655
976188,6.048997301,0.202718883,101917.6412,0.315545264,0.33655
976188,6.972786623,0.381558575,101832.2881,0.306709763,0.33655
976188,8.092072344,0.95151922,101935.2423,0.255047385,0.33655
976188,6.540491769,0.262332114,102050.0108,0.228715459,0.33655
976188,5.436350136,-0.027010153,102010.9509,0.179782517,0.33655
976188,5.775026996,-0.259647151,102088.8296,0.102612387,0.33655
976188,7.312840219,0.57493808,101821.4382,0.067415409,0.33655
976188,4.95862302,0.023879191,102099.4384,0.056911339,0.33655
976188,4.913190758,0.247792301,102095.5807,0.042484737,0.33655
976188,7.707963222,1.60871874,101935.4834,0,0.33655
976194,2.419923303,-1.732530144,101948.0211,1,0.1245
976194,1.910531278,-1.888106137,101946.5745,0.925526537,0.1245
976194,3.031193734,-1.334139285,101935.2423,0.668373483,0.1245
976194,0.963337457,-1.941903443,101945.1278,0.654728369,0.1245
976194,0.423657257,-2.321392546,101937.1711,0.624853823,0.1245
976194,1.337809433,-1.678732839,101931.8667,0.582631894,0.1245
976194,1.442441308,-1.446095841,101940.5467,0.46780441,0.1245
976194,4.250981125,-0.403591293,101895.2179,0.445078097,0.1245
976194,4.01418267,-0.383235556,101894.9768,0.424268478,0.1245
976194,0.144180011,-2.580201206,101927.2856,0.40302331,0.1245
976194,3.252848102,-1.23381458,101919.329,0.315545264,0.1245
976194,4.918697699,-0.474836374,101880.7513,0.306709763,0.1245
976194,4.065121872,0.119841952,101882.6802,0.255047385,0.1245
976194,1.357083726,-1.027349244,101907.2735,0.228715459,0.1245
976194,1.731555701,-1.114588118,101937.6534,0.179782517,0.1245
976194,0.346560086,-2.248693484,101907.9968,0.102612387,0.1245
976194,5.794301289,-0.855779458,101868.6958,0.067415409,0.1245
976194,0.452568696,-0.912484726,101923.4279,0.056911339,0.1245
976194,0.263955974,-0.903760839,101900.0401,0.042484737,0.1245
976194,3.891653237,0.970420976,101854.2292,0,0.1245
976200,-1.152704552,1.822453982,101736.8084,1,0.046686
976200,-1.685501076,2.875136398,101701.8474,0.925526537,0.046686
976200,-0.953077947,1.640706327,101763.8128,0.668373483,0.046686
976200,-1.863099917,1.108549194,101737.7729,0.654728369,0.046686
976200,-1.977368939,1.422609141,101705.2229,0.624853823,0.046686
976200,-2.148084104,4.007787782,101663.2697,0.582631894,0.046686
976200,-1.744700689,0.906445802,101767.4294,0.46780441,0.046686
976200,-0.052693123,2.238292615,101712.4563,0.445078097,0.046686
976200,-0.402383865,3.634114604,101677.4953,0.424268478,0.046686
976200,-2.234818422,1.978029974,101674.6019,0.40302331,0.046686
976200,-0.544187591,1.354272023,101785.7538,0.315545264,0.046686
976200,0.897254167,2.050729036,101734.8795,0.306709763,0.046686
976200,-0.337677311,5.274205439,101636.9887,0.255047385,0.046686
976200,-1.908532179,4.798753575,101627.5854,0.228715459,0.046686
976200,-1.576738994,0.705796391,101793.9516,0.179782517,0.046686
976200,-1.941573824,2.475291557,101644.9453,0.102612387,0.046686
976200,2.081246443,1.762840751,101749.8284,0.067415409,0.046686
976200,-1.836941948,1.306290642,101725.4762,0.056911339,0.046686
976200,-1.81629092,1.262671205,101689.5508,0.042484737,0.046686
976200,-0.215147878,6.329795818,101594.0711,0,0.046686
976206,-1.350954421,3.177564495,101321.1341,1,0.2169
976206,0.332792734,4.502141402,101275.8053,0.925526537,0.2169
976206,-2.15221431,3.426195287,101369.8384,0.668373483,0.2169
976206,-0.070590681,3.379667887,101342.834,0.654728369,0.2169
976206,1.431427427,2.674486987,101325.9563,0.624853823,0.2169
976206,2.919678182,4.172087661,101248.801,0.582631894,0.2169
976206,-1.005393885,3.716991534,101387.1983,0.46780441,0.2169
976206,-2.042075493,3.292429013,101306.1852,0.445078097,0.2169
976206,-0.643312526,5.125899353,101250.4887,0.424268478,0.2169
976206,3.043584351,2.444757951,101320.4108,0.40302331,0.2169
976206,-2.382129089,3.757703009,101427.2227,0.315545264,0.2169
976206,-2.35872459,3.638476547,101363.3284,0.306709763,0.2169
976206,1.394255576,5.653694542,101193.8278,0.255047385,0.2169
976206,5.433596665,2.834424923,101242.291,0.228715459,0.2169
976206,-1.703398633,3.847849845,101437.8315,0.179782517,0.2169
976206,4.827833175,1.271395092,101326.9207,0.102612387,0.2169
976206,-2.395896441,3.99470195,101426.0171,0.067415409,0.2169
976206,1.176731414,3.385483812,101391.0561,0.056911339,0.2169
976206,2.338695926,2.370604908,101379.7239,0.042484737,0.2169
976206,4.496039991,4.470153815,101163.2068,0,0.2169
976212,6.774536754,-0.672577822,101263.0265,1,0.33517
976212,7.984686998,-1.19891903,101315.3474,0.925526537,0.33517
976212,6.033853214,0.678170748,101197.4445,0.668373483,0.33517
976212,6.675411819,-0.876135195,101332.9485,0.654728369,0.33517
976212,6.528101152,-1.626389514,101400.7005,0.624853823,0.33517
976212,8.338507946,-1.275980036,101354.4073,0.582631894,0.33517
976212,6.120587532,0.285595813,101254.5876,0.46780441,0.33517
976212,6.563896268,0.086400384,101160.0723,0.445078097,0.33517
976212,8.049393553,-0.32943825,101203.2311,0.424268478,0.33517
976212,6.722220816,-2.130921003,101444.5826,0.40302331,0.33517
976212,5.050864278,2.357519077,101152.1157,0.315545264,0.33517
976212,5.728217999,1.652338177,101123.9058,0.306709763,0.33517
976212,8.832755884,-0.253831226,101222.5199,0.255047385,0.33517
976212,8.305466301,-0.655130047,101375.625,0.228715459,0.33517
976212,5.243607207,1.847171663,101195.7567,0.179782517,0.33517
976212,6.751132256,-1.827038925,101473.0336,0.102612387,0.33517
976212,4.227576626,3.446551024,101130.1747,0.067415409,0.33517
976212,6.628602822,-0.578069042,101351.0318,0.056911339,0.33517
976212,6.537738299,-1.225090692,101423.606,0.042484737,0.33517
976212,8.718486862,0.452803656,101235.781,0,0.33517
976218,6.606575059,0.063136684,101337.0474,1,0.4778
976218,8.072798052,0.311767476,101357.7829,0.925526537,0.4778
976218,5.876905401,-0.275640944,101305.703,0.668373483,0.4778
976218,5.653874298,-1.408292328,101417.096,0.654728369,0.4778
976218,6.303693314,-0.828153815,101465.077,0.624853823,0.4778
976218,9.00897799,0.541496511,101375.8661,0.582631894,0.4778
976218,4.745229063,-1.572592208,101385.2695,0.46780441,0.4778
976218,6.795187782,0.915169689,101215.0455,0.445078097,0.4778
976218,8.171922986,0.964605051,101228.3066,0.424268478,0.4778
976218,7.009958474,-0.205849845,101507.0302,0.40302331,0.4778
976218,5.156872889,-0.637682272,101288.3431,0.315545264,0.4778
976218,6.591430972,0.419362087,101194.31,0.306709763,0.4778
976218,8.719863598,0.683986672,101231.1999,0.255047385,0.4778
976218,9.426128757,0.762501659,101386.7161,0.228715459,0.4778
976218,3.871002208,-1.722352276,101367.4273,0.179782517,0.4778
976218,7.250887135,0.275417945,101534.7579,0.102612387,0.4778
976218,6.924600891,-0.051727834,101188.0412,0.067415409,0.4778
976218,4.552486135,-2.082939623,101464.1126,0.056911339,0.4778
976218,5.188537799,-1.949173349,101511.8524,0.042484737,0.4778
976218,9.018615137,0.426631993,101230.4766,0,0.4778
976224,4.4533612,0.476067356,101428.6693,1,0.3965
976224,7.150385465,-0.391959443,101434.2149,0.925526537,0.3965
976224,3.787021361,0.899175896,101422.4005,0.668373483,0.3965
976224,4.100916988,0.743599903,101563.45,0.654728369,0.3965
976224,4.880149113,0.582207986,101579.3633,0.624853823,0.3965
976224,8.715733392,-1.011355451,101446.5115,0.582631894,0.3965
976224,3.583264551,0.788673322,101550.6712,0.46780441,0.3965
976224,4.04860105,0.500785037,101297.2642,0.445078097,0.3965
976224,6.902573128,-0.499554055,101302.0864,0.424268478,0.3965
976224,5.966393189,0.130019821,101593.3477,0.40302331,0.3965
976224,3.44559103,1.078015588,101414.6849,0.315545264,0.3965
976224,4.143595779,1.172524368,101291.4775,0.306709763,0.3965
976224,8.53538108,-1.219274767,101312.9363,0.255047385,0.3965
976224,9.10947966,-1.51588694,101466.0414,0.228715459,0.3965
976224,3.259731778,0.483337262,101529.2124,0.179782517,0.3965
976224,6.197684703,-0.311990475,101613.3599,0.102612387,0.3965
976224,5.045357338,1.604356796,101287.8609,0.067415409,0.3965
976224,3.588771492,0.435355881,101686.6574,0.056911339,0.3965
976224,3.773254009,0.618557517,101707.8752,0.042484737,0.3965
976224,9.119116807,-1.667100989,101331.9841,0,0.3965
976230,6.735988168,-1.076784606,101522.2202,1,0.47089
976230,8.627622339,-2.982954009,101557.9045,0.925526537,0.47089
976230,5.965016454,-0.185494108,101498.1091,0.668373483,0.47089
976230,5.703436765,-0.400683331,101681.5941,0.654728369,0.47089
976230,5.942988691,-1.177109312,101715.8318,0.624853823,0.47089
976230,9.695968857,-4.439843209,101601.5455,0.582631894,0.47089
976230,5.261504765,0.080584459,101655.3131,0.46780441,0.47089
976230,6.921847421,-0.889221027,101359.7118,0.445078097,0.47089
976230,9.117740072,-2.959690309,101394.9139,0.424268478,0.47089
976230,6.562519533,-2.157092666,101754.1684,0.40302331,0.47089
976230,5.752999233,0.390282463,101484.848,0.315545264,0.47089
976230,6.258261052,0.243430358,101342.5929,0.306709763,0.47089
976230,10.72439005,-4.463106908,101438.796,0.255047385,0.47089
976230,9.994720397,-5.307870008,101648.562,0.228715459,0.47089
976230,5.36613664,0.026787153,101633.6132,0.179782517,0.47089
976230,6.591430972,-2.833193941,101797.3271,0.102612387,0.47089
976230,6.240363495,1.02131032,101343.0751,0.067415409,0.47089
976230,4.92420464,0.614195573,101836.1459,0.056911339,0.47089
976230,4.82645644,0.649091123,101860.0158,0.042484737,0.47089
976230,11.35906498,-5.459084056,101489.6703,0,0.47089
976236,7.619852169,-3.077462789,101713.9029,1,0.40228
976236,8.606971311,-3.821901183,101795.1571,0.925526537,0.40228
976236,7.322477365,-2.193442197,101639.3998,0.668373483,0.40228
976236,6.719467346,-3.353719224,101826.9837,0.654728369,0.40228
976236,6.623095882,-3.817539239,101896.9057,0.624853823,0.40228
976236,8.867174264,-4.134507149,101860.9803,0.582631894,0.40228
976236,6.627226087,-2.492962332,101757.5439,0.46780441,0.40228
976236,7.729990986,-2.600556943,101567.5489,0.445078097,0.40228
976236,8.959415523,-3.398792643,101647.5976,0.424268478,0.40228
976236,6.864024542,-4.051630218,101959.5944,0.40302331,0.40228
976236,7.11734382,-1.566776283,101586.8377,0.315545264,0.40228
976236,7.48768559,-1.912823818,101508.4769,0.306709763,0.40228
976236,9.738647649,-3.901870151,101711.4918,0.255047385,0.40228
976236,8.725370538,-3.849526826,101904.8624,0.228715459,0.40228
976236,6.601068118,-1.860480493,101701.6063,0.179782517,0.40228
976236,6.829606162,-3.797183502,102005.1643,0.102612387,0.40228
976236,7.841506537,-1.139305799,101477.1325,0.067415409,0.40228
976236,5.66764165,-3.068738902,101921.0168,0.056911339,0.40228
976236,5.309690497,-3.235946744,101966.8277,0.042484737,0.40228
976236,9.61474148,-3.84225692,101758.0261,0,0.40228
976242,5.39780155,-0.945926295,101861.2214,1,0.30932
976242,7.195817727,-1.8444867,101905.5857,0.925526537,0.30932
976242,5.531344865,-0.668215878,101805.2838,0.668373483,0.30932
976242,4.716317624,-1.22218273,101972.3733,0.654728369,0.30932
976242,5.086659394,-1.534788696,102019.1487,0.624853823,0.30932
976242,8.293075684,-2.33884032,101941.5111,0.582631894,0.30932
976242,4.675015568,-0.982275826,101916.9179,0.46780441,0.30932
976242,6.031099744,-0.631866348,101716.5551,0.445078097,0.30932
976242,7.914473503,-1.592947946,101761.4017,0.424268478,0.30932
976242,6.116457326,-2.033504261,102056.7619,0.40302331,0.30932
976242,5.666264915,-0.655130047,101752.9628,0.315545264,0.30932
976242,6.836489838,-0.631866348,101661.582,0.306709763,0.30932
976242,8.929127349,-2.123651097,101801.1849,0.255047385,0.30932
976242,8.911229791,-2.349018189,101970.9266,0.228715459,0.30932
976242,4.665378421,-0.841239646,101868.2136,0.179782517,0.30932
976242,6.753885726,-2.066945829,102089.5529,0.102612387,0.30932
976242,8.19395075,-1.03461915,101613.8421,0.067415409,0.30932
976242,4.300543592,-1.241084486,102060.1374,0.056911339,0.30932
976242,4.562123281,-1.51588694,102100.8851,0.042484737,0.30932
976242,9.405477729,-2.205074047,101829.3948,0,0.30932
976248,4.423073025,0.771225547,101869.178,1,0.22032
976248,7.044376854,0.321945344,101871.5891,0.925526537,0.22032
976248,4.157363131,1.050389944,101856.3992,0.668373483,0.22032
976248,4.102293723,1.0692917,102016.0142,0.654728369,0.22032
976248,4.838847057,1.187064181,102028.7931,0.624853823,0.22032
976248,8.476181466,0.42227005,101874.4824,0.582631894,0.22032
976248,3.776007479,1.062021794,102001.5476,0.46780441,0.22032
976248,4.735591917,0.470251431,101715.1085,0.445078097,0.22032
976248,7.376170038,-0.205849845,101719.9307,0.424268478,0.22032
976248,6.022839333,1.248131393,102035.3031,0.40302331,0.22032
976248,4.383147704,1.184156218,101836.1459,0.315545264,0.22032
976248,5.593297949,0.967513014,101694.8552,0.306709763,0.22032
976248,8.590450488,-0.403591293,101731.504,0.255047385,0.22032
976248,8.798337504,0.608379648,101878.3402,0.228715459,0.22032
976248,3.731951953,0.83374674,101979.6066,0.179782517,0.22032
976248,6.369776604,1.368811835,102039.402,0.102612387,0.22032
976248,7.454643945,0.973328939,101663.9931,0.067415409,0.22032
976248,3.664491928,0.926801539,102157.3049,0.056911339,0.22032
976248,3.876509149,1.172524368,102172.9771,0.042484737,0.22032
976248,8.87405794,-0.003746453,101738.2551,0,0.22032
976254,4.59103472,2.23247669,101647.3565,1,0.14088
976254,7.294942661,2.811161223,101603.2332,0.925526537,0.14088
976254,4.406552203,1.95040433,101679.4241,0.668373483,0.14088
976254,4.462998346,3.139760983,101822.1615,0.654728369,0.14088
976254,5.180277388,3.306968825,101788.8883,0.624853823,0.14088
976254,9.007601255,2.931841666,101564.8967,0.582631894,0.14088
976254,4.683275979,2.766087805,101850.1303,0.46780441,0.14088
976254,3.692026632,1.60871874,101502.9313,0.445078097,0.14088
976254,6.357385987,2.105980323,101459.0492,0.424268478,0.14088
976254,6.928731097,3.363674093,101753.2039,0.40302331,0.14088
976254,4.869135231,1.906784893,101704.0174,0.315545264,0.14088
976254,4.28402277,1.626166514,101532.829,0.306709763,0.14088
976254,7.683181989,2.274642146,101418.0605,0.255047385,0.14088
976254,9.826758702,2.185949291,101534.999,0.228715459,0.14088
976254,5.417075843,2.105980323,101865.3202,0.179782517,0.14088
976254,7.925487385,2.643953381,101726.6818,0.102612387,0.14088
976254,6.179787146,1.745392976,101546.0901,0.067415409,0.14088
976254,4.599295131,3.13685302,102009.2632,0.056911339,0.14088
976254,4.566253487,3.50034833,101985.6343,0.042484737,0.14088
976254,8.335754476,2.007109599,101383.5817,0,0.14088
976260,6.996191122,1.483676353,101433.9738,1,0.23896
976260,9.203097654,0.806121096,101463.1481,0.925526537,0.23896
976260,5.991174423,3.04234424,101421.6771,0.668373483,0.23896
976260,6.595561177,1.941680443,101642.2931,0.654728369,0.23896
976260,7.980556793,0.749415828,101669.0564,0.624853823,0.23896
976260,10.76018517,0.311767476,101494.7336,0.582631894,0.23896
976260,5.885165812,3.414563437,101630.7198,0.46780441,0.23896
976260,6.515710536,1.483676353,101242.0499,0.445078097,0.23896
976260,8.891955498,0.881728121,101267.6076,0.424268478,0.23896
976260,9.398594053,0.029695116,101699.6774,0.40302331,0.23896
976260,6.039360155,4.318939766,101429.6338,0.315545264,0.23896
976260,5.854877638,3.081601733,101242.7732,0.306709763,0.23896
976260,10.65693003,0.323399326,101284.9675,0.255047385,0.23896
976260,11.3205164,0.031149097,101527.2835,0.228715459,0.23896
976260,6.490929302,4.132830168,101634.0954,0.179782517,0.23896
976260,9.949288135,-0.354155931,101732.9506,0.102612387,0.23896
976260,5.830096404,4.714422663,101279.422,0.067415409,0.23896
976260,6.21007532,2.953651384,101858.5692,0.056911339,0.23896
976260,7.043000119,1.980937936,101874.4824,0.042484737,0.23896
976260,11.32602334,0.089308346,101311.9719,0,0.23896
976266,6.872284954,1.086739475,101486.2947,1,0.49314
976266,8.827248943,1.019856338,101515.4691,0.925526537,0.49314
976266,6.361516193,1.364449892,101450.8515,0.668373483,0.49314
976266,6.409701925,1.088193457,101679.6652,0.654728369,0.49314
976266,6.851633925,1.105641231,101710.5274,0.624853823,0.49314
976266,9.923130166,1.099825306,101536.9279,0.582631894,0.49314
976266,6.044867096,1.261217224,101644.9453,0.46780441,0.49314
976266,6.767653078,1.034396151,101275.082,0.445078097,0.49314
976266,8.728124009,0.913715708,101306.6675,0.424268478,0.49314
976266,7.747888543,1.203057974,101734.1562,0.40302331,0.49314
976266,6.528101152,1.682871783,101415.8905,0.315545264,0.49314
976266,7.12009729,1.447326822,101237.7099,0.306709763,0.49314
976266,9.657420272,0.935525427,101333.9129,0.255047385,0.49314
976266,10.12138004,1.220505749,101554.2878,0.228715459,0.49314
976266,6.042113625,1.470590522,101611.9132,0.179782517,0.49314
976266,7.92411065,1.347002117,101753.2039,0.102612387,0.49314
976266,8.437632881,1.828269906,101205.16,0.067415409,0.49314
976266,6.093052828,1.326646379,101854.7114,0.056911339,0.49314
976266,5.981537276,1.306290642,101881.2335,0.042484737,0.49314
976266,9.934144048,1.054751888,101352.4784,0,0.49314
976272,6.166019794,2.796621411,101502.6902,1,0.19202
976272,8.136127871,3.564323504,101494.2514,0.925526537,0.19202
976272,5.911323781,2.616327737,101499.5558,0.668373483,0.19202
976272,5.529968129,2.530542844,101695.0963,0.654728369,0.19202
976272,5.640106946,2.818431129,101689.0686,0.624853823,0.19202
976272,9.30772953,3.971438251,101481.2314,0.582631894,0.19202
976272,5.524461189,2.373512871,101692.6852,0.46780441,0.19202
976272,6.190801027,2.966737215,101295.8175,0.445078097,0.19202
976272,8.304089566,3.780966709,101285.4497,0.424268478,0.19202
976272,6.324344342,3.17174857,101677.7364,0.40302331,0.19202
976272,6.042113625,2.514549051,101494.4925,0.315545264,0.19202
976272,6.37941375,2.838786867,101295.5764,0.306709763,0.19202
976272,9.587206776,4.206983211,101267.1254,0.255047385,0.19202
976272,9.726257032,4.010695744,101466.2825,0.228715459,0.19202
976272,5.737855145,2.204851047,101685.693,0.179782517,0.19202
976272,6.569403209,3.18338042,101664.2342,0.102612387,0.19202
976272,7.607461553,2.71374448,101301.1219,0.067415409,0.19202
976272,4.921451169,2.463659707,101869.4191,0.056911339,0.19202
976272,4.467128552,2.645407362,101859.0514,0.042484737,0.19202
976272,10.22876538,4.302945973,101248.801,0,0.19202
976278,7.871794712,1.681417801,101341.1463,1,0.63566
976278,9.298092383,0.870096271,101353.4429,0.925526537,0.63566
976278,7.440876593,2.566892375,101331.7429,0.668373483,0.63566
976278,6.81308534,2.194673178,101550.9123,0.654728369,0.63566
976278,7.062274412,1.842809719,101562.9678,0.624853823,0.63566
976278,10.08420818,-0.053181815,101367.9095,0.582631894,0.63566
976278,6.762146137,2.671579024,101541.509,0.46780441,0.63566
976278,7.080171969,0.920985614,101129.6924,0.445078097,0.63566
976278,8.36879612,-0.207303826,101145.8468,0.424268478,0.63566
976278,7.848390213,1.310652586,101573.8178,0.40302331,0.63566
976278,7.677675048,3.452366949,101329.8141,0.315545264,0.63566
976278,7.661154226,2.405500458,101118.1191,0.306709763,0.63566
976278,8.824495473,-1.828492906,101174.539,0.255047385,0.63566
976278,9.98508325,-1.113134137,101382.6172,0.228715459,0.63566
976278,7.043000119,2.834424923,101539.8212,0.179782517,0.63566
976278,7.891069005,0.508054943,101587.0789,0.102612387,0.63566
976278,9.306352794,3.869659564,101113.7791,0.067415409,0.63566
976278,6.047620566,2.24410854,101736.3262,0.056911339,0.63566
976278,5.590544478,1.937318499,101749.105,0.042484737,0.63566
976278,8.624868868,-3.304283862,101199.6144,0,0.63566
976284,7.713470163,-0.804890115,101555.2523,1,0.27459
976284,8.068667846,-1.246900411,101626.1387,0.925526537,0.27459
976284,7.663907696,0.11693399,101501.9669,0.668373483,0.27459
976284,6.94800539,0.080584459,101699.4363,0.654728369,0.27459
976284,7.194440991,-0.772902528,101730.5395,0.624853823,0.27459
976284,7.942008207,-1.451911765,101672.4319,0.582631894,0.27459
976284,6.941121714,0.976236901,101663.0286,0.46780441,0.27459
976284,7.862157565,-1.546420546,101399.9772,0.445078097,0.27459
976284,8.189820544,-1.891014099,101483.1603,0.424268478,0.27459
976284,7.606084817,-1.402476403,101763.3306,0.40302331,0.27459
976284,7.851143684,0.846832571,101463.1481,0.315545264,0.27459
976284,8.074174787,-0.793258265,101338.494,0.306709763,0.27459
976284,8.056277229,-1.880836231,101552.8412,0.255047385,0.27459
976284,7.396821066,-1.428648066,101703.053,0.228715459,0.27459
976284,6.945251919,1.482222372,101644.9453,0.179782517,0.27459
976284,7.478048443,-1.63365942,101788.6471,0.102612387,0.27459
976284,8.682691747,0.22307462,101300.6397,0.067415409,0.27459
976284,6.365646398,0.912261727,101830.8415,0.056911339,0.27459
976284,6.67816529,0.415000144,101839.2803,0.042484737,0.27459
976284,7.270161428,-1.61039572,101592.8655,0,0.27459
976290,5.247737413,0.172185277,101686.8986,1,0.34447
976290,5.700683295,0.576392061,101703.5352,0.925526537,0.34447
976290,5.279402322,0.236160451,101652.4198,0.668373483,0.34447
976290,4.05135452,-0.057543759,101796.6038,0.654728369,0.34447
976290,4.22069295,0.135835746,101805.5249,0.624853823,0.34447
976290,6.022839333,1.28011898,101703.2941,0.582631894,0.34447
976290,4.072005548,0.098032234,101770.0816,0.46780441,0.34447
976290,6.490929302,0.191087033,101562.7267,0.445078097,0.34447
976290,6.799317988,0.582207986,101582.98,0.424268478,0.34447
